id,col_1,col_2,item_name,item_nm,item_desc,item_type_id,slot_type,item_quality,base_value,in_case,is_tradable,binds_on_purchase,is_auction,auction_baseprice,grid_count,transaction_tax_rate,max_stack_size,max_per_listing,collectible_item_type_id,skills,specified_obtain,drop_group_id,show_item,icon_path,icon_atlas,collection,rank7count,item_access,collection_coin,number,number_weight,cost,model_3D,is_show,exchangeId,is_sale,room_price
7107,体验卡自选,体验卡自选,itemName_7107,itemName_7107,itemDesc_7107,[5],0,5,0,0,0,0,0,"[10,5]",0,[[0]],1,0,[0],[0],"[[8101,1],[8102,1],[8103,1],[8105,1],[8106,1],[8109,1],[8110,1],[8111,1],[8112,1],[8113,1],[8114,1],[8115,1],[8116,1],[8117,1],[8118,1],[8119,1],[8120,1]]",0,[0],icon_trialcard_8101,iconitem1,0,0,[0],0,[0],[0],[0],Cube,1,[0],0,
7108,生肖藏品自选,生肖藏品自选,itemName_7108,itemName_7108,itemDesc_7108,[5],0,5,0,0,0,0,0,"[10,5]",0,[[0]],1,0,[0],[0],"[[1306003,1],[1306004,1],[1306005,1],[1306006,1],[1306007,1],[1306008,1],[1306009,1],[1306010,1],[1306011,1],[1306012,1],[1306013,1],[1306014,1]]",0,[0],icon_1306003,iconitem130,0,0,[0],0,[0],[0],[0],Cube,1,[0],0,
7109,S1藏品自选,S1藏品自选,itemName_7109,itemName_7109,itemDesc_7109,[5],0,6,0,0,0,0,0,"[10,5]",0,[[0]],10,0,[0],[0],"[[1006002,1],[1006003,1],[1006004,1],[1006005,1],[1006006,1],[1006007,1]]",0,"[1006002,1006003,1006004,1006005,1006006,1006007]",icon_box_s1,iconitem7,0,0,[0],0,[0],[0],[0],Cube,1,[0],0,
7201,通行证1期礼盒,通行证1期-双蟾纳宝礼盒,itemName_7201,itemName_7201,itemDesc_7201,[4],0,6,0,0,0,0,0,"[100,5]",0,[[0]],999,0,[0],[0],[[0]],7201,"[1306001,7907,7908,7909,7910,7901,7902,7903,7904,7905,7906,7912,7911]",icon_box_7201,iconitem7,0,0,"[1006,1004]",0,[0],[0],[0],Cube,1,[505004],0,
7202,通行证2期礼盒,通行证1期-聚财金盆礼盒,itemName_7202,itemName_7202,itemDesc_7202,[4],0,6,0,0,0,0,0,"[100,5]",0,[[0]],999,0,[0],[0],[[0]],7202,"[1306002,7907,7908,7909,7910,7901,7902,7903,7904,7905,7906,7912,7911]",icon_box_7202,iconitem7,0,0,"[1006,1004]",0,[0],[0],[0],Cube,1,[505005],0,
7203,,,itemName_7203,itemName_7203,itemDesc_7203,[4],0,6,0,0,0,0,0,"[100,5]",0,[[0]],999,0,[0],[0],[[0]],7203,[1306016],icon_box_7203,iconitem7,0,0,"[1006,1004]",0,[0],[0],[0],Cube,1,[505005],0,
7901,白色道具,【占位道具不要使用】仅显示图标，描述，名字用，无作用的道具,itemName_7901,itemName_7901,itemDesc_7901,[4],0,1,0,0,0,0,0,"[10,5]",0,[[0]],1,0,[0],[0],[[0]],0,[0],icon_201,iconitem11,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
7902,绿色道具,【占位道具不要使用】仅显示图标，描述，名字用，无作用的道具,itemName_7902,itemName_7902,itemDesc_7902,[4],0,2,0,0,0,0,0,"[10,5]",0,[[0]],1,0,[0],[0],[[0]],0,[0],icon_202,iconitem11,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
7903,蓝色道具,【占位道具不要使用】仅显示图标，描述，名字用，无作用的道具,itemName_7903,itemName_7903,itemDesc_7903,[4],0,3,0,0,0,0,0,"[10,5]",0,[[0]],1,0,[0],[0],[[0]],0,[0],icon_203,iconitem11,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
7904,紫色道具,【占位道具不要使用】仅显示图标，描述，名字用，无作用的道具,itemName_7904,itemName_7904,itemDesc_7904,[4],0,4,0,0,0,0,0,"[10,5]",0,[[0]],1,0,[0],[0],[[0]],0,[0],icon_204,iconitem11,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
7905,金色道具,【占位道具不要使用】仅显示图标，描述，名字用，无作用的道具,itemName_7905,itemName_7905,itemDesc_7905,[4],0,5,0,0,0,0,0,"[10,5]",0,[[0]],1,0,[0],[0],[[0]],0,[0],icon_205,iconitem11,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
7906,红色道具,【占位道具不要使用】仅显示图标，描述，名字用，无作用的道具,itemName_7906,itemName_7906,itemDesc_7906,[4],0,6,0,0,0,0,0,"[10,5]",0,[[0]],1,0,[0],[0],[[0]],0,[0],icon_606,iconitem11,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
7907,收藏柜随机,【占位道具不要使用】仅显示图标，描述，名字用，无作用的道具,itemName_7907,itemName_7907,itemDesc_7907,[4],0,6,0,0,0,0,0,"[10,5]",0,[[0]],1,0,[0],[0],[[0]],0,[0],ui_storage_icon_260001,iconitem6,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
7908,背包随机,【占位道具不要使用】仅显示图标，描述，名字用，无作用的道具,itemName_7908,itemName_7908,itemDesc_7908,[4],0,6,0,0,0,0,0,"[10,5]",0,[[0]],1,0,[0],[0],[[0]],0,[0],icon_bx_01,iconitem7,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
7909,角色体验卡随机,【占位道具不要使用】仅显示图标，描述，名字用，无作用的道具,itemName_7909,itemName_7909,itemDesc_7909,[4],0,6,0,0,0,0,0,"[10,5]",0,[[0]],1,0,[0],[0],[[0]],0,[0],icon_trialcard_8120,iconitem1,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
7910,动态表情随机,【占位道具不要使用】仅显示图标，描述，名字用，无作用的道具,itemName_7910,itemName_7910,itemDesc_7910,[4],0,6,0,0,0,0,0,"[10,5]",0,[[0]],1,0,[0],[0],[[0]],0,[0],icon_3,iconitem1,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
7911,银币随机,【占位道具不要使用】仅显示图标，描述，名字用，无作用的道具,itemName_7911,itemName_7911,itemDesc_7911,[4],0,6,0,0,0,0,0,"[10,5]",0,[[0]],1,0,[0],[0],[[0]],0,[0],icon_1,iconitem1,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
7912,门票随机,【占位道具不要使用】仅显示图标，描述，名字用，无作用的道具,itemName_7912,itemName_7912,itemDesc_7912,[4],0,6,0,0,0,0,0,"[10,5]",0,[[0]],1,0,[0],[0],[[0]],0,[0],icon_101,iconitem1,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
8001,放大镜,每局游戏开始时，揭示5个任意藏品轮廓,itemName_8001,itemName_8001,itemDesc_8001,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],[3001],[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
8002,家居目录,每局游戏开始时，揭示3个家具物品轮廓,itemName_8002,itemName_8002,itemDesc_8002,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],[3002],[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
8003,药瓶标签,每局游戏开始时，揭示3个医疗药品轮廓,itemName_8003,itemName_8003,itemDesc_8003,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],[3003],[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
8004,时尚杂志,每局游戏开始时，揭示3个时尚潮流轮廓,itemName_8004,itemName_8004,itemDesc_8004,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],[3004],[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
8005,军刀鞘,每局游戏开始时，揭示3个兵装军火轮廓,itemName_8005,itemName_8005,itemDesc_8005,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],[3005],[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
8006,宝石盒,每局游戏开始时，揭示3个珠宝矿藏轮廓,itemName_8006,itemName_8006,itemDesc_8006,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],[3006],[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
8007,古董钟,每局游戏开始时，揭示3个文物古董轮廓,itemName_8007,itemName_8007,itemDesc_8007,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],[3007],[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
8008,有线耳机,每局游戏开始时，揭示3个数码娱乐轮廓,itemName_8008,itemName_8008,itemDesc_8008,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],[3008],[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
8009,电池芯,每局游戏开始时，揭示3个能源交通轮廓,itemName_8009,itemName_8009,itemDesc_8009,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],[3009],[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
8010,酒瓶塞,每局游戏开始时，揭示3个食饮珍馐轮廓,itemName_8010,itemName_8010,itemDesc_8010,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],[3010],[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
8011,古书页,每局游戏开始时，揭示3个书画古籍轮廓,itemName_8011,itemName_8011,itemDesc_8011,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],[3011],[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
8012,鉴定证书,每局游戏开始时，揭示3个任意藏品品质,itemName_8012,itemName_8012,itemDesc_8012,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],[3012],[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
8013,沙发标签,每局游戏开始时，揭示1个家具物品品质,itemName_8013,itemName_8013,itemDesc_8013,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],[3013],[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
8014,药瓶说明,每局游戏开始时，揭示1个医疗药品品质,itemName_8014,itemName_8014,itemDesc_8014,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],[3014],[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
8015,手袋标签,每局游戏开始时，揭示1个时尚潮流品质,itemName_8015,itemName_8015,itemDesc_8015,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],[3015],[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
8016,军刀鉴定,每局游戏开始时，揭示1个兵装军火品质,itemName_8016,itemName_8016,itemDesc_8016,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],[3016],[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
8017,宝石证书,每局游戏开始时，揭示1个珠宝矿藏品质,itemName_8017,itemName_8017,itemDesc_8017,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],[3017],[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
8018,文物报告,每局游戏开始时，揭示1个文物古董品质,itemName_8018,itemName_8018,itemDesc_8018,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],[3018],[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
8019,游戏标签,每局游戏开始时，揭示1个数码娱乐品质,itemName_8019,itemName_8019,itemDesc_8019,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],[3019],[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
8020,轮胎标签,每局游戏开始时，揭示1个能源交通品质,itemName_8020,itemName_8020,itemDesc_8020,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],[3020],[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
8021,巧克力标签,每局游戏开始时，揭示1个食饮珍馐品质,itemName_8021,itemName_8021,itemDesc_8021,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],[3021],[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
8022,画轴证书,每局游戏开始时，揭示1个书画古籍品质,itemName_8022,itemName_8022,itemDesc_8022,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],[3022],[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
8023,计时沙漏,每次回合开始时，揭示1个任意藏品品质,itemName_8023,itemName_8023,itemDesc_8023,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],[3023],[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
8024,转盘轮,在奇数回合，随机揭示1个藏品轮廓，在偶数回合，随机揭示一个藏品品质,itemName_8024,itemName_8024,itemDesc_8024,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],"[3024,3025]",[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
8025,拉环扣,每次使用道具时，揭示1个藏品的轮廓,itemName_8025,itemName_8025,itemDesc_8025,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],[3026],[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
8026,附加镜头,揭示轮廓时，额外增加1个揭示数量,itemName_8026,itemName_8026,itemDesc_8026,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],[3027],[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
8027,额外证书,揭示品质时，额外增加1个揭示数量,itemName_8027,itemName_8027,itemDesc_8027,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],[3028],[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
8028,轮廓图纸,游戏开始时，获得藏品整体轮廓(外边缘),itemName_8028,itemName_8028,itemDesc_8028,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],[3029],[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
8029,抽奖票,揭示任意藏品轮廓时，10%概率直接显示其品质。,itemName_8029,itemName_8029,itemDesc_8029,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],[3030],[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
8030,家居百科,揭示家具物品轮廓时，30%概率直接显示其品质。,itemName_8030,itemName_8030,itemDesc_8030,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],[3031],[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
8031,药品百科,揭示医疗药品轮廓时，30%概率直接显示其品质。,itemName_8031,itemName_8031,itemDesc_8031,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],[3032],[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
8032,时尚百科,揭示时尚潮流轮廓时，30%概率直接显示其品质。,itemName_8032,itemName_8032,itemDesc_8032,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],[3033],[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
8033,武器大全,揭示兵装军火轮廓时，30%概率直接显示其品质。,itemName_8033,itemName_8033,itemDesc_8033,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],[3034],[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
8034,宝石大全,揭示珠宝矿藏轮廓时，30%概率直接显示其品质。,itemName_8034,itemName_8034,itemDesc_8034,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],[3035],[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
8035,古董大全,揭示文物古董轮廓时，30%概率直接显示其品质。,itemName_8035,itemName_8035,itemDesc_8035,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],[3036],[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
8036,游戏大全,揭示数码娱乐轮廓时，30%概率直接显示其品质。,itemName_8036,itemName_8036,itemDesc_8036,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],[3037],[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
8037,交通大全,揭示能源交通轮廓时，30%概率直接显示其品质。,itemName_8037,itemName_8037,itemDesc_8037,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],[3038],[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
8038,食谱大全,揭示食饮珍馐轮廓时，30%概率直接显示其品质。,itemName_8038,itemName_8038,itemDesc_8038,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],[3039],[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
8039,古书大全,揭示书画古籍轮廓时，30%概率直接显示其品质。,itemName_8039,itemName_8039,itemDesc_8039,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],[3040],[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
8040,角色卡牌,每局游戏开始时，随机使用其他角色的能力1次。,itemName_8040,itemName_8040,itemDesc_8040,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],[3041],[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
8041,电话,每局游戏开始时，指定使用其他角色的能力1次。,itemName_8041,itemName_8041,itemDesc_8041,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],[3042],[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
8042,显示屏,[使用消耗]显示所有当前已确定品质和轮廓的藏品。,itemName_8042,itemName_8042,itemDesc_8042,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],[3043],[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],[1],Cube,0,[0],0,
8043,扫描仪,[使用消耗]显示所有藏品的轮廓,itemName_8043,itemName_8043,itemDesc_8043,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],[3044],[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],[1],Cube,0,[0],0,
8044,评估报告,[使用消耗]显示所有藏品的品质,itemName_8044,itemName_8044,itemDesc_8044,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],[3045],[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],[1],Cube,0,[0],0,
8046,扩展包,每个回合可使用的道具数量+1,itemName_8046,itemName_8046,itemDesc_8046,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],[3049],[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
8047,无限卡,[使用/消耗]本回合可使用的道具数量无上限,itemName_8047,itemName_8047,itemDesc_8047,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],[3050],[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],[1],Cube,0,[0],0,
8051,补给罐,道具消耗完时，立即随机获得一个道具,itemName_8051,itemName_8051,itemDesc_8051,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],[3054],[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
8052,腰带槽,道具携带量+1,itemName_8052,itemName_8052,itemDesc_8052,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],[3056],[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
8053,开局礼盒,每局游戏开始时，随机获得1个道具,itemName_8053,itemName_8053,itemDesc_8053,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],[3065],[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
8054,清理刷,每回合开始时丢弃1个道具，,itemName_8054,itemName_8054,itemDesc_8054,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],[3066],[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
8055,回合补包,每回合开始时获得1个道具，,itemName_8055,itemName_8055,itemDesc_8055,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],[3067],[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
8056,跟屁虫,每次获得遗物时，50%额外获得1个道具,itemName_8056,itemName_8056,itemDesc_8056,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],[3068],[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],[0],Cube,0,[0],0,
8057,充电宝,揭示藏品轮廓获得一次充能，获得1个道具,itemName_8057,itemName_8057,itemDesc_8057,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],"[3069,3071]",[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],"[2,5,5]",Cube,0,[0],0,
8058,充电器,使用道具时获得一次充能，获得1个道具,itemName_8058,itemName_8058,itemDesc_8058,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],"[3070,3071]",[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],"[2,5,5]",Cube,0,[0],0,
8059,揭示镜,【使用/充能】每次获得家具物品藏品的完整信息时，获得1点充能，激活时，揭示一个已确定为家具物品藏品的完整信息。,itemName_8059,itemName_8059,itemDesc_8059,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],"[3072,3082]",[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],"[2,5,5]",Cube,0,[0],0,
8060,胶囊透视仪,【使用/充能】每次获得医疗药品藏品的完整信息时，获得1点充能，激活时，揭示一个已确定为医疗药品藏品的完整信息。,itemName_8060,itemName_8060,itemDesc_8060,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],"[3073,3083]",[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],"[2,5,5]",Cube,0,[0],0,
8061,点赞,【使用/充能】每次获得时尚潮流藏品的完整信息时，获得1点充能，激活时，揭示一个已确定为时尚潮流藏品的完整信息。,itemName_8061,itemName_8061,itemDesc_8061,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],"[3074,3084]",[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],"[2,5,5]",Cube,0,[0],0,
8062,空弹夹,【使用/充能】每次获得兵装军火藏品的完整信息时，获得1点充能，激活时，揭示一个已确定为兵装军火藏品的完整信息。,itemName_8062,itemName_8062,itemDesc_8062,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],"[3075,3085]",[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],"[2,5,5]",Cube,0,[0],0,
8063,矿石盘,【使用/充能】每次获得珠宝矿藏藏品的完整信息时，获得1点充能，激活时，揭示一个已确定为珠宝矿藏藏品的完整信息。,itemName_8063,itemName_8063,itemDesc_8063,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],"[3076,3086]",[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],"[2,5,5]",Cube,0,[0],0,
8064,存钱罐,【使用/充能】每次获得文物古董藏品的完整信息时，获得1点充能，激活时，揭示一个已确定为文物古董藏品的完整信息。,itemName_8064,itemName_8064,itemDesc_8064,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],"[3077,3087]",[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],"[2,5,5]",Cube,0,[0],0,
8065,游戏手柄,【使用/充能】每次获得数码娱乐藏品的完整信息时，获得1点充能，激活时，揭示一个已确定为数码娱乐藏品的完整信息。,itemName_8065,itemName_8065,itemDesc_8065,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],"[3078,3088]",[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],"[2,5,5]",Cube,0,[0],0,
8066,车钥匙,【使用/充能】每次获得能源交通藏品的完整信息时，获得1点充能，激活时，揭示一个已确定为能源交通藏品的完整信息。,itemName_8066,itemName_8066,itemDesc_8066,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],"[3079,3089]",[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],"[2,5,5]",Cube,0,[0],0,
8067,马卡龙,【使用/充能】每次获得食饮珍馐藏品的完整信息时，获得1点充能，激活时，揭示一个已确定为食饮珍馐藏品的完整信息。,itemName_8067,itemName_8067,itemDesc_8067,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],"[3080,3090]",[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],"[2,5,5]",Cube,0,[0],0,
8068,印章,【使用/充能】每次获得书画古籍藏品的完整信息时，获得1点充能，激活时，揭示一个已确定为书画古籍藏品的完整信息。,itemName_8068,itemName_8068,itemDesc_8068,[8],0,3,0,0,0,0,0,"[10,5]",0,[[]],1,0,[8],"[3081,3091]",[[0]],0,[0],icon_100,iconitem11,0,0,[0],0,[0],[0],"[2,5,5]",Cube,0,[0],0,
8101,法蒂玛体验卡(1次),法蒂玛体验卡(1次),TrialCard_8101,TrialCard_8101,TrialCardd_8101,[19],0,0,100,0,0,0,0,"[10,5]",0,[[0]],999,0,[0],[101],[[0]],0,[0],icon_trialcard_8101,iconitem1,0,0,[0],0,[0],[0],[0],Cube,1,[0],0,
8102,陈美体验卡(1次),陈美体验卡(1次),TrialCard_8102,TrialCard_8102,TrialCardd_8102,[19],0,0,100,0,0,0,0,"[10,5]",0,[[0]],999,0,[0],[102],[[0]],0,[0],icon_trialcard_8102,iconitem1,0,0,[0],0,[0],[0],[0],Cube,1,[0],0,
8103,艾莎体验卡(1次),艾莎体验卡(1次),TrialCard_8103,TrialCard_8103,TrialCardd_8103,[19],0,0,100,0,0,0,0,"[10,5]",0,[[0]],999,0,[0],[103],[[0]],0,[0],icon_trialcard_8103,iconitem1,0,0,[0],0,[0],[0],[0],Cube,1,[0],0,
8104,加布里埃拉体验卡(1次),加布里埃拉体验卡(1次),TrialCard_8104,TrialCard_8104,TrialCardd_8104,[19],0,0,100,0,0,0,0,"[10,5]",0,[[0]],999,0,[0],[104],[[0]],0,[0],icon_trialcard_8104,iconitem1,0,0,[0],0,[0],[0],[0],Cube,1,[0],0,
8105,塔蒂安娜体验卡(1次),塔蒂安娜体验卡(1次),TrialCard_8105,TrialCard_8105,TrialCardd_8105,[19],0,0,100,0,0,0,0,"[10,5]",0,[[0]],999,0,[0],[105],[[0]],0,[0],icon_trialcard_8105,iconitem1,0,0,[0],0,[0],[0],[0],Cube,1,[0],0,
