group_id,col_1,col_2,weight_type,items_list
1073,数码娱乐品质3,数码娱乐品质3,2,"[[107,1073010,1,1,2503],[107,1073002,1,1,2092],[107,1073003,1,1,2015],[107,1013007,1,1,586],[107,1073009,1,1,831],[107,1083004,1,1,749],[107,1023001,1,1,700],[107,1013002,1,1,711],[107,1073007,1,1,1259],[107,1013004,1,1,588],[107,1023008,1,1,479],[107,1013008,1,1,206],[107,1013003,1,1,479],[107,1073004,1,1,950],[107,1073005,1,1,765],[107,1083001,1,1,106],[107,1023006,1,1,428],[107,1073008,1,1,796],[107,1083002,1,1,272],[107,1073001,1,1,503],[107,1083003,1,1,154],[107,1073006,1,1,127]]"
1074,数码娱乐品质4,数码娱乐品质4,2,"[[107,1074003,1,1,427],[107,1084008,1,1,251],[107,1084010,1,1,327],[107,1074004,1,1,666],[107,1084009,1,1,251],[107,1074001,1,1,174],[107,1014002,1,1,288],[107,1014005,1,1,139],[107,1014004,1,1,158],[107,1044007,1,1,322],[107,1024004,1,1,153],[107,1044004,1,1,140],[107,1014007,1,1,86],[107,1014003,1,1,123],[107,1074006,1,1,238],[107,1074005,1,1,203],[107,1074008,1,1,193],[107,1074009,1,1,160],[107,1084001,1,1,80],[107,1074002,1,1,161],[107,1024007,1,1,45],[107,1014010,1,1,97],[107,1024006,1,1,77],[107,1024002,1,1,76],[107,1014006,1,1,111],[107,1074007,1,1,69],[107,1074010,1,1,106]]"
1075,数码娱乐品质5,数码娱乐品质5,2,"[[107,1075002,1,1,1310],[107,1075006,1,1,1499],[107,1075010,1,1,1347],[107,1015003,1,1,344],[107,1075008,1,1,978],[107,1045005,1,1,329],[107,1045003,1,1,276],[107,1075003,1,1,506],[107,1075007,1,1,488],[107,1025007,1,1,134],[107,1015002,1,1,106],[107,1075004,1,1,392],[107,1075001,1,1,384],[107,1025004,1,1,158],[107,1075009,1,1,293],[107,1075005,1,1,258],[107,1045004,1,1,116],[107,1025003,1,1,113],[107,1075011,1,1,202],[107,1045010,1,1,109]]"
1076,数码娱乐品质6,数码娱乐品质6,2,"[[107,1046003,1,1,18808],[107,1076006,1,1,37418],[107,1086006,1,1,14601],[107,1076003,1,1,16274],[107,1016002,1,1,5929],[107,1076002,1,1,11142],[107,1076004,1,1,4292],[107,1016003,1,1,3973],[107,1076001,1,1,7665],[107,1046001,1,1,4545],[107,1026001,1,1,883],[107,1076005,1,1,5387],[100,1006001,1,1,5]]"
1077,数码娱乐品质6快递盒,数码娱乐品质6快递盒,2,"[[107,1046003,1,1,17620],[107,1076006,1,1,36579],[107,1086006,1,1,14499]]"
1078,数码娱乐品质6仓库,数码娱乐品质6仓库,2,"[[107,1046003,1,1,18801],[107,1076006,1,1,36960],[107,1086006,1,1,14741],[107,1076003,1,1,15635],[107,1016002,1,1,6103],[107,1076002,1,1,10406]]"
1079,数码娱乐品质6集装箱,数码娱乐品质6集装箱,2,"[[107,1046003,1,1,18176],[107,1076006,1,1,35722],[107,1086006,1,1,14682],[107,1076003,1,1,16718],[107,1016002,1,1,5668],[107,1076002,1,1,10233],[107,1076004,1,1,4411],[107,1016003,1,1,3739],[107,1076001,1,1,7476],[107,1046001,1,1,4451],[107,1076005,1,1,5496]]"
1081,能源交通品质1,能源交通品质1,2,"[[108,1051001,1,1,847],[108,1081002,1,1,1221],[108,1081007,1,1,1161],[108,1051008,1,1,523],[108,1081003,1,1,1053],[108,1051004,1,1,505],[108,1081009,1,1,478],[108,1081010,1,1,695],[108,1081001,1,1,1727],[108,1081005,1,1,302],[108,1081006,1,1,264],[108,1081004,1,1,327],[108,1051005,1,1,299],[108,1051006,1,1,253],[108,1051003,1,1,199],[108,1081008,1,1,319]]"
1082,能源交通品质2,能源交通品质2,2,"[[108,1082006,1,1,204],[108,1082003,1,1,97],[108,1082002,1,1,246],[108,1082005,1,1,120],[108,1082010,1,1,59],[108,1082009,1,1,84],[108,1082007,1,1,66],[108,1082008,1,1,104],[108,1082001,1,1,41],[108,1082004,1,1,137],[108,1082011,1,1,12]]"
1083,能源交通品质3,能源交通品质3,2,"[[108,1083004,1,1,690],[108,1083008,1,1,675],[108,1083001,1,1,110],[108,1083002,1,1,293],[108,1083003,1,1,161],[108,1083009,1,1,477],[108,1053008,1,1,204],[108,1053009,1,1,172],[108,1083010,1,1,168],[108,1083007,1,1,308],[108,1083006,1,1,227],[108,1083005,1,1,412],[108,1083011,1,1,68]]"
1084,能源交通品质4,能源交通品质4,2,"[[108,1084008,1,1,253],[108,1084010,1,1,334],[108,1084009,1,1,249],[108,1084011,1,1,263],[108,1084007,1,1,181],[108,1084001,1,1,80],[108,1084004,1,1,97],[108,1084006,1,1,159],[108,1084003,1,1,124],[108,1084005,1,1,106],[108,1084002,1,1,94]]"
1085,能源交通品质5,能源交通品质5,2,"[[108,1085010,1,1,873],[108,1085001,1,1,647],[108,1085002,1,1,577],[108,1085011,1,1,431],[108,1085003,1,1,524],[108,1085005,1,1,402],[108,1085008,1,1,89],[108,1085006,1,1,203],[108,1085007,1,1,100],[108,1085009,1,1,93]]"
1086,能源交通品质6,能源交通品质6,2,"[[108,1086006,1,1,15165],[108,1086002,1,1,645],[108,1086005,1,1,5559],[108,1086004,1,1,1153],[108,1086003,1,1,2915],[108,1086001,1,1,4535],[108,1086008,1,1,3429],[108,1086007,1,1,4582],[100,1006001,1,1,5]]"
1087,能源交通品质6快递盒,能源交通品质6快递盒,2,"[[108,1086006,1,1,14501]]"
1088,能源交通品质6仓库,能源交通品质6仓库,2,"[[108,1086006,1,1,14879]]"
1089,能源交通品质6集装箱,能源交通品质6集装箱,2,"[[108,1086006,1,1,14848],[108,1086005,1,1,5624],[108,1086003,1,1,2791],[108,1086001,1,1,4597],[108,1086008,1,1,3313],[108,1086007,1,1,4276]]"
1091,食饮珍馐品质1,食饮珍馐品质1,2,"[[109,1091005,1,1,1815],[109,1091008,1,1,1377],[109,1091007,1,1,1346],[109,1091010,1,1,1113],[109,1091009,1,1,991],[109,1011002,1,1,502],[109,1091001,1,1,985],[109,1091002,1,1,568],[109,1091006,1,1,654],[109,1091003,1,1,396],[109,1011008,1,1,172],[109,1091004,1,1,454]]"
1092,食饮珍馐品质2,食饮珍馐品质2,2,"[[109,1092010,1,1,797],[109,1092004,1,1,534],[109,1092008,1,1,460],[109,1092001,1,1,214],[109,1092002,1,1,436],[109,1092005,1,1,205],[109,1092006,1,1,430],[109,1062001,1,1,138],[109,1092003,1,1,554],[109,1092009,1,1,459],[109,1092007,1,1,327]]"
1093,食饮珍馐品质3,食饮珍馐品质3,2,"[[109,1093003,1,1,2065],[109,1093010,1,1,2037],[109,1093006,1,1,1821],[109,1093002,1,1,1460],[109,1093008,1,1,2422],[109,1093007,1,1,1044],[109,1093005,1,1,800],[109,1013001,1,1,271],[109,1093001,1,1,584],[109,1093004,1,1,398],[109,1063007,1,1,168],[109,1093009,1,1,458]]"
1094,食饮珍馐品质4,食饮珍馐品质4,2,"[[109,1094003,1,1,953],[109,1094007,1,1,468],[109,1094009,1,1,534],[109,1024010,1,1,271],[109,1094004,1,1,396],[109,1094002,1,1,412],[109,1094005,1,1,379],[109,1094006,1,1,310],[109,1094010,1,1,291],[109,1094001,1,1,176],[109,1094008,1,1,120]]"
1095,食饮珍馐品质5,食饮珍馐品质5,2,"[[109,1095004,1,1,1519],[109,1095002,1,1,1496],[109,1065005,1,1,412],[109,1095009,1,1,688],[109,1095005,1,1,578],[109,1095006,1,1,405],[109,1095001,1,1,1061],[109,1095008,1,1,1056],[109,1015001,1,1,409],[109,1095010,1,1,498],[109,1095007,1,1,450],[109,1095003,1,1,353],[109,1015002,1,1,106]]"
1096,食饮珍馐品质6,食饮珍馐品质6,2,"[[109,1096004,1,1,28685],[109,1066001,1,1,6210],[109,1096002,1,1,5105],[109,1096001,1,1,20715],[109,1096003,1,1,5687],[109,1096006,1,1,8353],[109,1026008,1,1,923],[109,1096005,1,1,15281],[109,1096009,1,1,10732],[109,1066011,1,1,1732],[109,1096008,1,1,6726],[109,1096007,1,1,1324],[100,1006001,1,1,5]]"
1097,食饮珍馐品质6快递盒,食饮珍馐品质6快递盒,2,"[[109,1096004,1,1,28411],[109,1096001,1,1,21994]]"
1098,食饮珍馐品质6仓库,食饮珍馐品质6仓库,2,"[[109,1096004,1,1,29808],[109,1066001,1,1,5696],[109,1096001,1,1,20666],[109,1096003,1,1,5926],[109,1096005,1,1,15138],[109,1096009,1,1,10641]]"
1099,食饮珍馐品质6集装箱,食饮珍馐品质6集装箱,2,"[[109,1096004,1,1,30833],[109,1066001,1,1,5807],[109,1096002,1,1,4976],[109,1096001,1,1,22602],[109,1096003,1,1,5833],[109,1096006,1,1,8264],[109,1096005,1,1,16193],[109,1096009,1,1,10104],[109,1096008,1,1,6850]]"
1101,书画古籍品质1,书画古籍品质1,2,"[[110,1101006,1,1,836],[110,1101010,1,1,1648],[110,1101007,1,1,711],[110,1101005,1,1,467],[110,1101009,1,1,332],[110,1101008,1,1,395],[110,1101003,1,1,329],[110,1101002,1,1,284],[110,1101004,1,1,458],[110,1101001,1,1,540],[110,1061010,1,1,169]]"
1102,书画古籍品质2,书画古籍品质2,2,"[[110,1102007,1,1,376],[110,1102008,1,1,269],[110,1102006,1,1,265],[110,1102005,1,1,259],[110,1062003,1,1,131],[110,1102002,1,1,192],[110,1102001,1,1,217],[110,1102009,1,1,259],[110,1032001,1,1,134],[110,1062009,1,1,69],[110,1102003,1,1,162],[110,1102010,1,1,184],[110,1102004,1,1,95]]"
1103,书画古籍品质3,书画古籍品质3,2,"[[110,1063002,1,1,526],[110,1103003,1,1,1150],[110,1063003,1,1,319],[110,1103008,1,1,746],[110,1013010,1,1,345],[110,1103006,1,1,616],[110,1103010,1,1,559],[110,1103009,1,1,476],[110,1103004,1,1,786],[110,1103001,1,1,729],[110,1103002,1,1,483],[110,1103007,1,1,444],[110,1103005,1,1,113]]"
1104,书画古籍品质4,书画古籍品质4,2,"[[110,1064008,1,1,286],[110,1104008,1,1,154],[110,1104002,1,1,149],[110,1104009,1,1,112],[110,1104006,1,1,126],[110,1104001,1,1,220],[110,1104007,1,1,95],[110,1104005,1,1,169],[110,1104004,1,1,169],[110,1104010,1,1,72],[110,1104003,1,1,133]]"
1105,书画古籍品质5,书画古籍品质5,2,"[[110,1105009,1,1,794],[110,1105007,1,1,804],[110,1105003,1,1,174],[110,1105002,1,1,260],[110,1035001,1,1,225],[110,1065008,1,1,351],[110,1105005,1,1,335],[110,1105001,1,1,291],[110,1105004,1,1,187],[110,1105010,1,1,116],[110,1105008,1,1,169],[110,1105006,1,1,174],[110,1065011,1,1,87],[110,1105011,1,1,129]]"
1106,书画古籍品质6,书画古籍品质6,2,"[[110,1026003,1,1,4280],[110,1066003,1,1,3979],[110,1106008,1,1,6637],[110,1106003,1,1,5983],[110,1106007,1,1,5699],[110,1036003,1,1,3887],[110,1106012,1,1,2339],[110,1106009,1,1,653],[110,1106010,1,1,663],[110,1106002,1,1,8435],[110,1106011,1,1,837],[110,1106005,1,1,6001],[110,1106004,1,1,5380],[110,1106006,1,1,3639],[110,1016006,1,1,1855],[110,1106001,1,1,4360],[100,1006001,1,1,5]]"
1107,书画古籍品质6快递盒,书画古籍品质6快递盒,2,[[]]
1108,书画古籍品质6仓库,书画古籍品质6仓库,2,"[[110,1026003,1,1,4089],[110,1106008,1,1,7012],[110,1106003,1,1,6513],[110,1106007,1,1,5666],[110,1106002,1,1,8168],[110,1106005,1,1,5881],[110,1106004,1,1,5380]]"
1109,书画古籍品质6集装箱,书画古籍品质6集装箱,2,"[[110,1026003,1,1,4074],[110,1066003,1,1,3712],[110,1106008,1,1,7011],[110,1106003,1,1,6358],[110,1106007,1,1,5667],[110,1036003,1,1,3602],[110,1106012,1,1,2366],[110,1106002,1,1,8032],[110,1106005,1,1,6005],[110,1106004,1,1,5037],[110,1106006,1,1,3684],[110,1016006,1,1,1926],[110,1106001,1,1,4270]]"
101101,未知品质1,快递盲盒堆,2,"[[9999,1011,1,1,20],[9999,1021,1,1,20],[9999,1031,1,1,20],[9999,1041,1,1,20],[9999,1051,1,1,20],[9999,1061,1,1,20],[9999,1071,1,1,20],[9999,1081,1,1,20],[9999,1091,1,1,20],[9999,1101,1,1,20]]"
101102,医院品质1,快递盲盒堆,2,"[[9999,1011,1,1,30],[9999,1021,1,1,100],[9999,1031,1,1,10],[9999,1041,1,1,10],[9999,1051,1,1,10],[9999,1061,1,1,10],[9999,1071,1,1,10],[9999,1081,1,1,20],[9999,1091,1,1,30],[9999,1101,1,1,10]]"
101103,超市品质1,快递盲盒堆,2,"[[9999,1011,1,1,50],[9999,1021,1,1,10],[9999,1031,1,1,50],[9999,1041,1,1,10],[9999,1051,1,1,10],[9999,1061,1,1,10],[9999,1071,1,1,10],[9999,1081,1,1,20],[9999,1091,1,1,50],[9999,1101,1,1,10]]"
101104,学校品质1,快递盲盒堆,2,"[[9999,1011,1,1,10],[9999,1021,1,1,10],[9999,1031,1,1,10],[9999,1041,1,1,10],[9999,1051,1,1,10],[9999,1061,1,1,10],[9999,1071,1,1,50],[9999,1081,1,1,20],[9999,1091,1,1,10],[9999,1101,1,1,30]]"
101105,小区品质1,快递盲盒堆,2,"[[9999,1011,1,1,40],[9999,1021,1,1,10],[9999,1031,1,1,30],[9999,1041,1,1,10],[9999,1051,1,1,10],[9999,1061,1,1,10],[9999,1071,1,1,20],[9999,1081,1,1,20],[9999,1091,1,1,30],[9999,1101,1,1,10]]"
101106,玩具店品质1,快递盲盒堆,2,"[[9999,1011,1,1,10],[9999,1021,1,1,10],[9999,1031,1,1,50],[9999,1041,1,1,50],[9999,1051,1,1,10],[9999,1061,1,1,20],[9999,1071,1,1,50],[9999,1081,1,1,30],[9999,1091,1,1,10],[9999,1101,1,1,10]]"
101107,古董街品质1,快递盲盒堆,2,"[[9999,1011,1,1,10],[9999,1021,1,1,10],[9999,1031,1,1,20],[9999,1041,1,1,20],[9999,1051,1,1,60],[9999,1061,1,1,60],[9999,1071,1,1,10],[9999,1081,1,1,20],[9999,1091,1,1,10],[9999,1101,1,1,50]]"
101201,未知品质2,快递盲盒堆,2,"[[9999,1012,1,1,20],[9999,1022,1,1,20],[9999,1032,1,1,20],[9999,1042,1,1,20],[9999,1052,1,1,20],[9999,1062,1,1,20],[9999,1072,1,1,20],[9999,1082,1,1,20],[9999,1092,1,1,20],[9999,1102,1,1,20]]"
101202,医院品质2,快递盲盒堆,2,"[[9999,1012,1,1,30],[9999,1022,1,1,100],[9999,1032,1,1,10],[9999,1042,1,1,10],[9999,1052,1,1,10],[9999,1062,1,1,10],[9999,1072,1,1,10],[9999,1082,1,1,20],[9999,1092,1,1,30],[9999,1102,1,1,10]]"
101203,超市品质2,快递盲盒堆,2,"[[9999,1012,1,1,50],[9999,1022,1,1,10],[9999,1032,1,1,50],[9999,1042,1,1,10],[9999,1052,1,1,10],[9999,1062,1,1,10],[9999,1072,1,1,10],[9999,1082,1,1,20],[9999,1092,1,1,50],[9999,1102,1,1,10]]"
101204,学校品质2,快递盲盒堆,2,"[[9999,1012,1,1,10],[9999,1022,1,1,10],[9999,1032,1,1,10],[9999,1042,1,1,10],[9999,1052,1,1,10],[9999,1062,1,1,10],[9999,1072,1,1,50],[9999,1082,1,1,20],[9999,1092,1,1,10],[9999,1102,1,1,30]]"
101205,小区品质2,快递盲盒堆,2,"[[9999,1012,1,1,40],[9999,1022,1,1,10],[9999,1032,1,1,30],[9999,1042,1,1,10],[9999,1052,1,1,10],[9999,1062,1,1,10],[9999,1072,1,1,20],[9999,1082,1,1,20],[9999,1092,1,1,30],[9999,1102,1,1,10]]"
101206,玩具店品质2,快递盲盒堆,2,"[[9999,1012,1,1,10],[9999,1022,1,1,10],[9999,1032,1,1,50],[9999,1042,1,1,50],[9999,1052,1,1,10],[9999,1062,1,1,20],[9999,1072,1,1,50],[9999,1082,1,1,30],[9999,1092,1,1,10],[9999,1102,1,1,10]]"
101207,古董街品质2,快递盲盒堆,2,"[[9999,1012,1,1,10],[9999,1022,1,1,10],[9999,1032,1,1,20],[9999,1042,1,1,20],[9999,1052,1,1,60],[9999,1062,1,1,60],[9999,1072,1,1,10],[9999,1082,1,1,20],[9999,1092,1,1,10],[9999,1102,1,1,50]]"
101301,未知品质3,快递盲盒堆,2,"[[9999,1013,1,1,20],[9999,1023,1,1,20],[9999,1033,1,1,20],[9999,1043,1,1,20],[9999,1053,1,1,20],[9999,1063,1,1,20],[9999,1073,1,1,20],[9999,1083,1,1,20],[9999,1093,1,1,20],[9999,1103,1,1,20]]"
101302,医院品质3,快递盲盒堆,2,"[[9999,1013,1,1,30],[9999,1023,1,1,100],[9999,1033,1,1,10],[9999,1043,1,1,10],[9999,1053,1,1,10],[9999,1063,1,1,10],[9999,1073,1,1,10],[9999,1083,1,1,20],[9999,1093,1,1,30],[9999,1103,1,1,10]]"
101303,超市品质3,快递盲盒堆,2,"[[9999,1013,1,1,50],[9999,1023,1,1,10],[9999,1033,1,1,50],[9999,1043,1,1,10],[9999,1053,1,1,10],[9999,1063,1,1,10],[9999,1073,1,1,10],[9999,1083,1,1,20],[9999,1093,1,1,50],[9999,1103,1,1,10]]"
101304,学校品质3,快递盲盒堆,2,"[[9999,1013,1,1,10],[9999,1023,1,1,10],[9999,1033,1,1,10],[9999,1043,1,1,10],[9999,1053,1,1,10],[9999,1063,1,1,10],[9999,1073,1,1,50],[9999,1083,1,1,20],[9999,1093,1,1,10],[9999,1103,1,1,30]]"
101305,小区品质3,快递盲盒堆,2,"[[9999,1013,1,1,40],[9999,1023,1,1,10],[9999,1033,1,1,30],[9999,1043,1,1,10],[9999,1053,1,1,10],[9999,1063,1,1,10],[9999,1073,1,1,20],[9999,1083,1,1,20],[9999,1093,1,1,30],[9999,1103,1,1,10]]"
101306,玩具店品质3,快递盲盒堆,2,"[[9999,1013,1,1,10],[9999,1023,1,1,10],[9999,1033,1,1,50],[9999,1043,1,1,50],[9999,1053,1,1,10],[9999,1063,1,1,20],[9999,1073,1,1,50],[9999,1083,1,1,30],[9999,1093,1,1,10],[9999,1103,1,1,10]]"
101307,古董街品质3,快递盲盒堆,2,"[[9999,1013,1,1,10],[9999,1023,1,1,10],[9999,1033,1,1,20],[9999,1043,1,1,20],[9999,1053,1,1,60],[9999,1063,1,1,60],[9999,1073,1,1,10],[9999,1083,1,1,20],[9999,1093,1,1,10],[9999,1103,1,1,50]]"
101401,未知品质4,快递盲盒堆,2,"[[9999,1014,1,1,20],[9999,1024,1,1,20],[9999,1034,1,1,20],[9999,1044,1,1,20],[9999,1054,1,1,20],[9999,1064,1,1,20],[9999,1074,1,1,20],[9999,1084,1,1,20],[9999,1094,1,1,20],[9999,1104,1,1,20]]"
101402,医院品质4,快递盲盒堆,2,"[[9999,1014,1,1,30],[9999,1024,1,1,100],[9999,1034,1,1,10],[9999,1044,1,1,10],[9999,1054,1,1,10],[9999,1064,1,1,10],[9999,1074,1,1,10],[9999,1084,1,1,20],[9999,1094,1,1,30],[9999,1104,1,1,10]]"
101403,超市品质4,快递盲盒堆,2,"[[9999,1014,1,1,50],[9999,1024,1,1,10],[9999,1034,1,1,50],[9999,1044,1,1,10],[9999,1054,1,1,10],[9999,1064,1,1,10],[9999,1074,1,1,10],[9999,1084,1,1,20],[9999,1094,1,1,50],[9999,1104,1,1,10]]"
101404,学校品质4,快递盲盒堆,2,"[[9999,1014,1,1,10],[9999,1024,1,1,10],[9999,1034,1,1,10],[9999,1044,1,1,10],[9999,1054,1,1,10],[9999,1064,1,1,10],[9999,1074,1,1,50],[9999,1084,1,1,20],[9999,1094,1,1,10],[9999,1104,1,1,30]]"
101405,小区品质4,快递盲盒堆,2,"[[9999,1014,1,1,40],[9999,1024,1,1,10],[9999,1034,1,1,30],[9999,1044,1,1,10],[9999,1054,1,1,10],[9999,1064,1,1,10],[9999,1074,1,1,20],[9999,1084,1,1,20],[9999,1094,1,1,30],[9999,1104,1,1,10]]"
101406,玩具店品质4,快递盲盒堆,2,"[[9999,1014,1,1,10],[9999,1024,1,1,10],[9999,1034,1,1,50],[9999,1044,1,1,50],[9999,1054,1,1,10],[9999,1064,1,1,20],[9999,1074,1,1,50],[9999,1084,1,1,30],[9999,1094,1,1,10],[9999,1104,1,1,10]]"
101407,古董街品质4,快递盲盒堆,2,"[[9999,1014,1,1,10],[9999,1024,1,1,10],[9999,1034,1,1,20],[9999,1044,1,1,20],[9999,1054,1,1,60],[9999,1064,1,1,60],[9999,1074,1,1,10],[9999,1084,1,1,20],[9999,1094,1,1,10],[9999,1104,1,1,50]]"
101501,未知品质5,快递盲盒堆,2,"[[9999,1015,1,1,20],[9999,1025,1,1,20],[9999,1035,1,1,20],[9999,1045,1,1,20],[9999,1055,1,1,20],[9999,1065,1,1,20],[9999,1075,1,1,20],[9999,1085,1,1,20],[9999,1095,1,1,20],[9999,1105,1,1,20]]"
101502,医院品质5,快递盲盒堆,2,"[[9999,1015,1,1,30],[9999,1025,1,1,100],[9999,1035,1,1,10],[9999,1045,1,1,10],[9999,1055,1,1,10],[9999,1065,1,1,10],[9999,1075,1,1,10],[9999,1085,1,1,20],[9999,1095,1,1,30],[9999,1105,1,1,10]]"
101503,超市品质5,快递盲盒堆,2,"[[9999,1015,1,1,50],[9999,1025,1,1,10],[9999,1035,1,1,50],[9999,1045,1,1,10],[9999,1055,1,1,10],[9999,1065,1,1,10],[9999,1075,1,1,10],[9999,1085,1,1,20],[9999,1095,1,1,50],[9999,1105,1,1,10]]"
101504,学校品质5,快递盲盒堆,2,"[[9999,1015,1,1,10],[9999,1025,1,1,10],[9999,1035,1,1,10],[9999,1045,1,1,10],[9999,1055,1,1,10],[9999,1065,1,1,10],[9999,1075,1,1,50],[9999,1085,1,1,20],[9999,1095,1,1,10],[9999,1105,1,1,30]]"
101505,小区品质5,快递盲盒堆,2,"[[9999,1015,1,1,40],[9999,1025,1,1,10],[9999,1035,1,1,30],[9999,1045,1,1,10],[9999,1055,1,1,10],[9999,1065,1,1,10],[9999,1075,1,1,20],[9999,1085,1,1,20],[9999,1095,1,1,30],[9999,1105,1,1,10]]"
101506,玩具店品质5,快递盲盒堆,2,"[[9999,1015,1,1,10],[9999,1025,1,1,10],[9999,1035,1,1,50],[9999,1045,1,1,50],[9999,1055,1,1,10],[9999,1065,1,1,20],[9999,1075,1,1,50],[9999,1085,1,1,30],[9999,1095,1,1,10],[9999,1105,1,1,10]]"
101507,古董街品质5,快递盲盒堆,2,"[[9999,1015,1,1,10],[9999,1025,1,1,10],[9999,1035,1,1,20],[9999,1045,1,1,20],[9999,1055,1,1,60],[9999,1065,1,1,60],[9999,1075,1,1,10],[9999,1085,1,1,20],[9999,1095,1,1,10],[9999,1105,1,1,50]]"
101601,未知品质6,快递盲盒堆,2,"[[9999,1017,1,1,20],[9999,1027,1,1,20],[9999,1037,1,1,20],[9999,1047,1,1,20],[9999,1057,1,1,20],[9999,1067,1,1,20],[9999,1077,1,1,20],[9999,1087,1,1,20],[9999,1097,1,1,20],[9999,1107,1,1,20]]"
101602,医院品质6,快递盲盒堆,2,"[[9999,1017,1,1,30],[9999,1027,1,1,100],[9999,1037,1,1,10],[9999,1047,1,1,10],[9999,1057,1,1,10],[9999,1067,1,1,10],[9999,1077,1,1,10],[9999,1087,1,1,20],[9999,1097,1,1,30],[9999,1107,1,1,10]]"
101603,超市品质6,快递盲盒堆,2,"[[9999,1017,1,1,50],[9999,1027,1,1,10],[9999,1037,1,1,50],[9999,1047,1,1,10],[9999,1057,1,1,10],[9999,1067,1,1,10],[9999,1077,1,1,10],[9999,1087,1,1,20],[9999,1097,1,1,50],[9999,1107,1,1,10]]"
101604,学校品质6,快递盲盒堆,2,"[[9999,1017,1,1,10],[9999,1027,1,1,10],[9999,1037,1,1,10],[9999,1047,1,1,10],[9999,1057,1,1,10],[9999,1067,1,1,10],[9999,1077,1,1,50],[9999,1087,1,1,20],[9999,1097,1,1,10],[9999,1107,1,1,30]]"
101605,小区品质6,快递盲盒堆,2,"[[9999,1017,1,1,40],[9999,1027,1,1,10],[9999,1037,1,1,30],[9999,1047,1,1,10],[9999,1057,1,1,10],[9999,1067,1,1,10],[9999,1077,1,1,20],[9999,1087,1,1,20],[9999,1097,1,1,30],[9999,1107,1,1,10]]"
101606,玩具店品质6,快递盲盒堆,2,"[[9999,1017,1,1,10],[9999,1027,1,1,10],[9999,1037,1,1,50],[9999,1047,1,1,50],[9999,1057,1,1,10],[9999,1067,1,1,20],[9999,1077,1,1,50],[9999,1087,1,1,30],[9999,1097,1,1,10],[9999,1107,1,1,10]]"
101607,古董街品质6,快递盲盒堆,2,"[[9999,1017,1,1,10],[9999,1027,1,1,10],[9999,1037,1,1,20],[9999,1047,1,1,20],[9999,1057,1,1,60],[9999,1067,1,1,60],[9999,1077,1,1,10],[9999,1087,1,1,20],[9999,1097,1,1,10],[9999,1107,1,1,50]]"
102101,​混沌货栈​品质1,废弃仓库,2,"[[9999,1011,1,1,20],[9999,1021,1,1,20],[9999,1031,1,1,20],[9999,1041,1,1,20],[9999,1051,1,1,20],[9999,1061,1,1,20],[9999,1071,1,1,20],[9999,1081,1,1,20],[9999,1091,1,1,20],[9999,1101,1,1,20]]"
102102,​品牌尾货仓​品质1,废弃仓库,2,"[[9999,1011,1,1,60],[9999,1021,1,1,10],[9999,1031,1,1,60],[9999,1041,1,1,10],[9999,1051,1,1,10],[9999,1061,1,1,10],[9999,1071,1,1,10],[9999,1081,1,1,10],[9999,1091,1,1,10],[9999,1101,1,1,10]]"
102103,​硬核资产库​品质1,废弃仓库,2,"[[9999,1011,1,1,10],[9999,1021,1,1,10],[9999,1031,1,1,10],[9999,1041,1,1,60],[9999,1051,1,1,10],[9999,1061,1,1,10],[9999,1071,1,1,60],[9999,1081,1,1,60],[9999,1091,1,1,10],[9999,1101,1,1,10]]"
102104,​民生储备库​品质1,废弃仓库,2,"[[9999,1011,1,1,10],[9999,1021,1,1,10],[9999,1031,1,1,10],[9999,1041,1,1,10],[9999,1051,1,1,60],[9999,1061,1,1,60],[9999,1071,1,1,10],[9999,1081,1,1,10],[9999,1091,1,1,10],[9999,1101,1,1,60]]"
102105,​墨韵藏宝阁​品质1,废弃仓库,2,"[[9999,1011,1,1,10],[9999,1021,1,1,10],[9999,1031,1,1,10],[9999,1041,1,1,10],[9999,1051,1,1,60],[9999,1061,1,1,60],[9999,1071,1,1,10],[9999,1081,1,1,10],[9999,1091,1,1,10],[9999,1101,1,1,60]]"
102201,​混沌货栈​品质2,废弃仓库,2,"[[9999,1012,1,1,20],[9999,1022,1,1,20],[9999,1032,1,1,20],[9999,1042,1,1,20],[9999,1052,1,1,20],[9999,1062,1,1,20],[9999,1072,1,1,20],[9999,1082,1,1,20],[9999,1092,1,1,20],[9999,1102,1,1,20]]"
102202,​品牌尾货仓​品质2,废弃仓库,2,"[[9999,1012,1,1,60],[9999,1022,1,1,10],[9999,1032,1,1,60],[9999,1042,1,1,10],[9999,1052,1,1,10],[9999,1062,1,1,10],[9999,1072,1,1,10],[9999,1082,1,1,10],[9999,1092,1,1,10],[9999,1102,1,1,10]]"
102203,​硬核资产库​品质2,废弃仓库,2,"[[9999,1012,1,1,10],[9999,1022,1,1,10],[9999,1032,1,1,10],[9999,1042,1,1,60],[9999,1052,1,1,10],[9999,1062,1,1,10],[9999,1072,1,1,60],[9999,1082,1,1,60],[9999,1092,1,1,10],[9999,1102,1,1,10]]"
102204,​民生储备库​品质2,废弃仓库,2,"[[9999,1012,1,1,10],[9999,1022,1,1,10],[9999,1032,1,1,10],[9999,1042,1,1,10],[9999,1052,1,1,60],[9999,1062,1,1,60],[9999,1072,1,1,10],[9999,1082,1,1,10],[9999,1092,1,1,10],[9999,1102,1,1,60]]"
